customer_id,customer_name,segment,country_id
821,Customer_0821,KeyAccount,8
822,Customer_0822,KeyAccount,7
823,Customer_0823,Wholesale,9
824,Customer_0824,KeyAccount,4
825,Customer_0825,KeyAccount,10
826,Customer_0826,Ecommerce,2
827,Customer_0827,Ecommerce,5
828,Customer_0828,Wholesale,6
829,Customer_0829,Retail,5
830,Customer_0830,Ecommerce,7
831,Customer_0831,Retail,5
832,Customer_0832,Ecommerce,5
833,Customer_0833,KeyAccount,5
834,Customer_0834,KeyAccount,4
835,Customer_0835,Wholesale,10
836,Customer_0836,Retail,4
837,Customer_0837,KeyAccount,7
838,Customer_0838,Retail,7
839,Customer_0839,Ecommerce,3
840,Customer_0840,Wholesale,9
841,Customer_0841,Ecommerce,8
842,Customer_0842,Ecommerce,7
843,Customer_0843,Wholesale,9
844,Customer_0844,Wholesale,3
845,Customer_0845,Wholesale,6
846,Customer_0846,KeyAccount,7
847,Customer_0847,Retail,8
848,Customer_0848,Wholesale,4
849,Customer_0849,Wholesale,4
850,Customer_0850,KeyAccount,10
851,Customer_0851,Retail,9
852,Customer_0852,KeyAccount,5
853,Customer_0853,Wholesale,6
854,Customer_0854,Wholesale,5
855,Customer_0855,Ecommerce,2
856,Customer_0856,Wholesale,6
857,Customer_0857,KeyAccount,7
858,Customer_0858,Retail,1
859,Customer_0859,Ecommerce,5
860,Customer_0860,KeyAccount,1
861,Customer_0861,Ecommerce,8
862,Customer_0862,KeyAccount,8
863,Customer_0863,Retail,7
864,Customer_0864,Ecommerce,7
865,Customer_0865,Wholesale,9
866,Customer_0866,Retail,2
867,Customer_0867,Wholesale,9
868,Customer_0868,Ecommerce,10
869,Customer_0869,Wholesale,9
870,Customer_0870,KeyAccount,3
871,Customer_0871,Wholesale,8
872,Customer_0872,KeyAccount,8
873,Customer_0873,Retail,9
874,Customer_0874,KeyAccount,10
875,Customer_0875,Wholesale,6
876,Customer_0876,Wholesale,3
877,Customer_0877,KeyAccount,5
878,Customer_0878,KeyAccount,6
879,Customer_0879,Retail,5
880,Customer_0880,KeyAccount,10
881,Customer_0881,Ecommerce,1
882,Customer_0882,Ecommerce,3
883,Customer_0883,Ecommerce,7
884,Customer_0884,KeyAccount,10
885,Customer_0885,Retail,3
886,Customer_0886,Ecommerce,10
887,Customer_0887,Ecommerce,4
888,Customer_0888,Retail,8
889,Customer_0889,Ecommerce,8
890,Customer_0890,Wholesale,7
891,Customer_0891,Retail,6
892,Customer_0892,Ecommerce,5
893,Customer_0893,Wholesale,5
894,Customer_0894,Wholesale,1
895,Customer_0895,Wholesale,10
896,Customer_0896,Ecommerce,7
897,Customer_0897,Ecommerce,9
898,Customer_0898,Ecommerce,3
899,Customer_0899,Wholesale,8
900,Customer_0900,Ecommerce,7
901,Customer_0901,KeyAccount,5
902,Customer_0902,Wholesale,4
903,Customer_0903,Ecommerce,10
904,Customer_0904,Retail,4
905,Customer_0905,Wholesale,6
906,Customer_0906,Ecommerce,2
907,Customer_0907,KeyAccount,3
908,Customer_0908,Retail,7
909,Customer_0909,Wholesale,4
910,Customer_0910,Ecommerce,3
911,Customer_0911,KeyAccount,7
912,Customer_0912,Retail,2
913,Customer_0913,Ecommerce,7
914,Customer_0914,Wholesale,4
915,Customer_0915,KeyAccount,10
916,Customer_0916,Wholesale,6
917,Customer_0917,Wholesale,8
918,Customer_0918,KeyAccount,2
919,Customer_0919,Ecommerce,7
920,Customer_0920,Retail,2
921,Customer_0921,Retail,10
922,Customer_0922,KeyAccount,10
923,Customer_0923,Retail,3
924,Customer_0924,Wholesale,3
925,Customer_0925,Ecommerce,7
926,Customer_0926,Retail,5
927,Customer_0927,KeyAccount,6
928,Customer_0928,Retail,2
929,Customer_0929,Retail,2
930,Customer_0930,Ecommerce,4
931,Customer_0931,Wholesale,10
932,Customer_0932,Wholesale,3
933,Customer_0933,Wholesale,9
934,Customer_0934,Retail,8
935,Customer_0935,KeyAccount,4
936,Customer_0936,Wholesale,6
937,Customer_0937,Wholesale,3
938,Customer_0938,Ecommerce,2
939,Customer_0939,Wholesale,2
940,Customer_0940,Wholesale,9
941,Customer_0941,Retail,5
942,Customer_0942,Wholesale,7
943,Customer_0943,Wholesale,1
944,Customer_0944,KeyAccount,6
945,Customer_0945,Wholesale,6
946,Customer_0946,KeyAccount,10
947,Customer_0947,Ecommerce,6
948,Customer_0948,Ecommerce,5
949,Customer_0949,KeyAccount,2
950,Customer_0950,Wholesale,5
951,Customer_0951,Retail,9
952,Customer_0952,Retail,3
953,Customer_0953,Retail,9
954,Customer_0954,Ecommerce,1
955,Customer_0955,Wholesale,3
956,Customer_0956,Retail,1
957,Customer_0957,Wholesale,5
958,Customer_0958,Retail,2
959,Customer_0959,Wholesale,4
960,Customer_0960,Retail,10
961,Customer_0961,KeyAccount,4
962,Customer_0962,KeyAccount,9
963,Customer_0963,Retail,3
964,Customer_0964,Wholesale,3
965,Customer_0965,Wholesale,9
966,Customer_0966,KeyAccount,1
967,Customer_0967,Ecommerce,3
968,Customer_0968,Ecommerce,3
969,Customer_0969,Ecommerce,3
970,Customer_0970,KeyAccount,9
971,Customer_0971,Wholesale,10
972,Customer_0972,Wholesale,3
973,Customer_0973,KeyAccount,9
974,Customer_0974,KeyAccount,3
975,Customer_0975,Ecommerce,2
976,Customer_0976,Retail,9
977,Customer_0977,Wholesale,6
978,Customer_0978,KeyAccount,1
979,Customer_0979,Wholesale,5
980,Customer_0980,Wholesale,2
981,Customer_0981,Retail,3
982,Customer_0982,Retail,1
983,Customer_0983,Retail,9
984,Customer_0984,Ecommerce,8
985,Customer_0985,Ecommerce,5
986,Customer_0986,Wholesale,1
987,Customer_0987,Wholesale,8
988,Customer_0988,Retail,7
989,Customer_0989,Retail,7
990,Customer_0990,KeyAccount,1
991,Customer_0991,Retail,10
992,Customer_0992,Retail,4
993,Customer_0993,Ecommerce,5
994,Customer_0994,Ecommerce,2
995,Customer_0995,KeyAccount,5
996,Customer_0996,KeyAccount,6
997,Customer_0997,Wholesale,9
998,Customer_0998,Retail,7
999,Customer_0999,Retail,9
1000,Customer_1000,KeyAccount,4
1001,Customer_1001,KeyAccount,6
1002,Customer_1002,KeyAccount,9
1003,Customer_1003,KeyAccount,5
1004,Customer_1004,Retail,9
1005,Customer_1005,Ecommerce,1
1006,Customer_1006,KeyAccount,6
1007,Customer_1007,Ecommerce,7
1008,Customer_1008,Ecommerce,1
1009,Customer_1009,Retail,1
1010,Customer_1010,KeyAccount,2
1011,Customer_1011,Wholesale,7
1012,Customer_1012,KeyAccount,9
1013,Customer_1013,KeyAccount,3
1014,Customer_1014,Retail,10
1015,Customer_1015,KeyAccount,7
1016,Customer_1016,KeyAccount,2
1017,Customer_1017,Retail,3
1018,Customer_1018,KeyAccount,5
1019,Customer_1019,Retail,4
1020,Customer_1020,Ecommerce,1
1021,Customer_1021,Retail,9
1022,Customer_1022,Retail,9
1023,Customer_1023,Retail,2
1024,Customer_1024,KeyAccount,2
1025,Customer_1025,Retail,5
1026,Customer_1026,Ecommerce,7
1027,Customer_1027,Retail,9
1028,Customer_1028,Ecommerce,2
1029,Customer_1029,Wholesale,7
1030,Customer_1030,Ecommerce,6
1031,Customer_1031,Retail,9
1032,Customer_1032,Ecommerce,9
1033,Customer_1033,Ecommerce,4
1034,Customer_1034,Wholesale,7
1035,Customer_1035,Wholesale,2
1036,Customer_1036,KeyAccount,6
1037,Customer_1037,Retail,1
1038,Customer_1038,Wholesale,1
1039,Customer_1039,Ecommerce,7
1040,Customer_1040,Ecommerce,1
1041,Customer_1041,Wholesale,5
1042,Customer_1042,Wholesale,9
1043,Customer_1043,Wholesale,2
1044,Customer_1044,Ecommerce,10
1045,Customer_1045,Wholesale,9
1046,Customer_1046,KeyAccount,8
1047,Customer_1047,Wholesale,5
1048,Customer_1048,Retail,3
1049,Customer_1049,Ecommerce,10
1050,Customer_1050,Retail,10
1051,Customer_1051,Ecommerce,9
1052,Customer_1052,Ecommerce,6
1053,Customer_1053,Wholesale,1
1054,Customer_1054,KeyAccount,7
1055,Customer_1055,Wholesale,5
1056,Customer_1056,Retail,9
1057,Customer_1057,Wholesale,6
1058,Customer_1058,Wholesale,10
1059,Customer_1059,Ecommerce,3
1060,Customer_1060,Wholesale,6
1061,Customer_1061,Retail,2
1062,Customer_1062,Ecommerce,3
1063,Customer_1063,KeyAccount,1
1064,Customer_1064,Ecommerce,2
1065,Customer_1065,KeyAccount,5
1066,Customer_1066,Retail,5
1067,Customer_1067,KeyAccount,2
1068,Customer_1068,Wholesale,1
1069,Customer_1069,Wholesale,6
1070,Customer_1070,Retail,9
1071,Customer_1071,Ecommerce,1
1072,Customer_1072,Retail,7
1073,Customer_1073,Wholesale,6
1074,Customer_1074,KeyAccount,5
1075,Customer_1075,KeyAccount,7
1076,Customer_1076,Ecommerce,2
1077,Customer_1077,Retail,4
1078,Customer_1078,Retail,4
1079,Customer_1079,Ecommerce,1
1080,Customer_1080,KeyAccount,6
1081,Customer_1081,Retail,4
1082,Customer_1082,Wholesale,2
1083,Customer_1083,KeyAccount,9
1084,Customer_1084,Retail,10
1085,Customer_1085,KeyAccount,2
1086,Customer_1086,Ecommerce,8
1087,Customer_1087,Ecommerce,8
1088,Customer_1088,Wholesale,7
1089,Customer_1089,Retail,6
1090,Customer_1090,Ecommerce,6
1091,Customer_1091,Wholesale,7
1092,Customer_1092,Ecommerce,4
1093,Customer_1093,Ecommerce,9
1094,Customer_1094,Ecommerce,1
1095,Customer_1095,Retail,6
1096,Customer_1096,Ecommerce,3
1097,Customer_1097,Retail,3
1098,Customer_1098,Retail,10
1099,Customer_1099,Retail,7
1100,Customer_1100,Retail,5
1101,Customer_1101,KeyAccount,5
1102,Customer_1102,Retail,1
1103,Customer_1103,Retail,5
1104,Customer_1104,Ecommerce,3
1105,Customer_1105,Ecommerce,10
1106,Customer_1106,Wholesale,7
1107,Customer_1107,Retail,5
1108,Customer_1108,KeyAccount,3
1109,Customer_1109,Wholesale,3
1110,Customer_1110,Ecommerce,5
1111,Customer_1111,Wholesale,4
1112,Customer_1112,Retail,5
1113,Customer_1113,Ecommerce,2
1114,Customer_1114,Retail,8
1115,Customer_1115,KeyAccount,3
1116,Customer_1116,Retail,9
1117,Customer_1117,KeyAccount,7
1118,Customer_1118,Ecommerce,9
1119,Customer_1119,Wholesale,10
1120,Customer_1120,Wholesale,10
1121,Customer_1121,Wholesale,7
1122,Customer_1122,Retail,9
1123,Customer_1123,KeyAccount,4
1124,Customer_1124,Ecommerce,4
1125,Customer_1125,KeyAccount,3
1126,Customer_1126,Retail,6
1127,Customer_1127,Wholesale,4
1128,Customer_1128,Retail,9
1129,Customer_1129,Wholesale,4
1130,Customer_1130,Wholesale,3
1131,Customer_1131,Ecommerce,4
1132,Customer_1132,KeyAccount,4
1133,Customer_1133,Ecommerce,1
1134,Customer_1134,Wholesale,9
1135,Customer_1135,Ecommerce,9
1136,Customer_1136,Retail,9
1137,Customer_1137,KeyAccount,7
1138,Customer_1138,Ecommerce,6
1139,Customer_1139,Ecommerce,5
1140,Customer_1140,Retail,2
1141,Customer_1141,Ecommerce,3
1142,Customer_1142,Wholesale,8
1143,Customer_1143,KeyAccount,9
1144,Customer_1144,Wholesale,4
1145,Customer_1145,Ecommerce,10
1146,Customer_1146,Retail,4
1147,Customer_1147,Retail,5
1148,Customer_1148,KeyAccount,4
1149,Customer_1149,Retail,8
1150,Customer_1150,Ecommerce,6
1151,Customer_1151,Ecommerce,8
1152,Customer_1152,Retail,7
1153,Customer_1153,Wholesale,6
1154,Customer_1154,KeyAccount,9
1155,Customer_1155,Retail,4
1156,Customer_1156,Ecommerce,10
1157,Customer_1157,Wholesale,2
1158,Customer_1158,Ecommerce,5
1159,Customer_1159,KeyAccount,9
1160,Customer_1160,Retail,2
1161,Customer_1161,Retail,10
1162,Customer_1162,Wholesale,5
1163,Customer_1163,KeyAccount,5
1164,Customer_1164,KeyAccount,2
1165,Customer_1165,KeyAccount,4
1166,Customer_1166,KeyAccount,8
1167,Customer_1167,KeyAccount,9
1168,Customer_1168,KeyAccount,3
1169,Customer_1169,Retail,5
1170,Customer_1170,Retail,2
1171,Customer_1171,Wholesale,8
1172,Customer_1172,Wholesale,4
1173,Customer_1173,Ecommerce,4
1174,Customer_1174,Ecommerce,2
1175,Customer_1175,Ecommerce,2
1176,Customer_1176,Wholesale,2
1177,Customer_1177,Retail,9
1178,Customer_1178,KeyAccount,4
1179,Customer_1179,Ecommerce,9
1180,Customer_1180,KeyAccount,7
1181,Customer_1181,Ecommerce,8
1182,Customer_1182,Wholesale,8
1183,Customer_1183,Retail,4
1184,Customer_1184,Ecommerce,3
1185,Customer_1185,Wholesale,5
1186,Customer_1186,KeyAccount,10
1187,Customer_1187,Wholesale,1
1188,Customer_1188,Retail,10
1189,Customer_1189,KeyAccount,3
1190,Customer_1190,KeyAccount,9
1191,Customer_1191,KeyAccount,5
1192,Customer_1192,Retail,6
1193,Customer_1193,Wholesale,8
1194,Customer_1194,Ecommerce,5
1195,Customer_1195,Wholesale,5
1196,Customer_1196,Wholesale,4
1197,Customer_1197,KeyAccount,8
1198,Customer_1198,KeyAccount,5
1199,Customer_1199,Ecommerce,2
1200,Customer_1200,Retail,1
1201,Customer_1201,KeyAccount,9
1202,Customer_1202,Retail,3
1203,Customer_1203,KeyAccount,9
1204,Customer_1204,Ecommerce,2
1205,Customer_1205,Retail,6
1206,Customer_1206,Ecommerce,4
1207,Customer_1207,Wholesale,2
1208,Customer_1208,Ecommerce,6
1209,Customer_1209,Wholesale,2
1210,Customer_1210,Ecommerce,9
1211,Customer_1211,KeyAccount,2
1212,Customer_1212,Retail,10
1213,Customer_1213,Retail,6
1214,Customer_1214,Wholesale,7
1215,Customer_1215,KeyAccount,8
1216,Customer_1216,Wholesale,6
1217,Customer_1217,Retail,9
1218,Customer_1218,Wholesale,2
1219,Customer_1219,Wholesale,8
1220,Customer_1220,KeyAccount,9
1221,Customer_1221,Retail,10
1222,Customer_1222,Retail,7
1223,Customer_1223,Wholesale,4
1224,Customer_1224,Wholesale,7
1225,Customer_1225,KeyAccount,2
1226,Customer_1226,Ecommerce,3
1227,Customer_1227,KeyAccount,5
1228,Customer_1228,Ecommerce,5
1229,Customer_1229,KeyAccount,3
1230,Customer_1230,Retail,5
1231,Customer_1231,KeyAccount,7
1232,Customer_1232,KeyAccount,8
1233,Customer_1233,Ecommerce,5
1234,Customer_1234,Ecommerce,9
1235,Customer_1235,KeyAccount,9
1236,Customer_1236,KeyAccount,9
1237,Customer_1237,Wholesale,9
1238,Customer_1238,Retail,8
1239,Customer_1239,Wholesale,2
1240,Customer_1240,Wholesale,5
1241,Customer_1241,Ecommerce,1
1242,Customer_1242,Retail,2
1243,Customer_1243,Ecommerce,7
1244,Customer_1244,Wholesale,10
1245,Customer_1245,Retail,7
1246,Customer_1246,Wholesale,4
1247,Customer_1247,KeyAccount,1
1248,Customer_1248,Retail,6
1249,Customer_1249,Retail,9
1250,Customer_1250,Retail,7
1251,Customer_1251,Ecommerce,2
1252,Customer_1252,KeyAccount,5
1253,Customer_1253,Wholesale,7
1254,Customer_1254,KeyAccount,4
1255,Customer_1255,Ecommerce,3
1256,Customer_1256,KeyAccount,10
1257,Customer_1257,Ecommerce,4
1258,Customer_1258,Ecommerce,9
1259,Customer_1259,Ecommerce,4
1260,Customer_1260,Ecommerce,10
1261,Customer_1261,KeyAccount,1
1262,Customer_1262,Ecommerce,8
1263,Customer_1263,Retail,6
1264,Customer_1264,Ecommerce,9
1265,Customer_1265,Wholesale,4
1266,Customer_1266,Wholesale,4
1267,Customer_1267,Retail,6
1268,Customer_1268,Ecommerce,6
1269,Customer_1269,Ecommerce,7
1270,Customer_1270,Wholesale,3
1271,Customer_1271,Retail,6
1272,Customer_1272,Retail,9
1273,Customer_1273,KeyAccount,3
1274,Customer_1274,Ecommerce,3
1275,Customer_1275,KeyAccount,1
1276,Customer_1276,Ecommerce,2
1277,Customer_1277,KeyAccount,7
1278,Customer_1278,KeyAccount,7
1279,Customer_1279,KeyAccount,5
1280,Customer_1280,Ecommerce,2
1281,Customer_1281,Retail,9
1282,Customer_1282,Retail,2
1283,Customer_1283,KeyAccount,8
1284,Customer_1284,KeyAccount,4
1285,Customer_1285,Wholesale,7
1286,Customer_1286,Ecommerce,9
1287,Customer_1287,Ecommerce,6
1288,Customer_1288,Wholesale,3
1289,Customer_1289,KeyAccount,4
1290,Customer_1290,Retail,10
1291,Customer_1291,Retail,8
1292,Customer_1292,KeyAccount,4
1293,Customer_1293,Wholesale,10
1294,Customer_1294,Ecommerce,5
1295,Customer_1295,KeyAccount,10
1296,Customer_1296,Retail,2
1297,Customer_1297,Wholesale,7
1298,Customer_1298,Ecommerce,9
1299,Customer_1299,Wholesale,8
1300,Customer_1300,Wholesale,8
1301,Customer_1301,Ecommerce,4
1302,Customer_1302,Retail,5
1303,Customer_1303,Wholesale,3
1304,Customer_1304,KeyAccount,9
1305,Customer_1305,Ecommerce,9
1306,Customer_1306,Wholesale,8
1307,Customer_1307,Ecommerce,8
1308,Customer_1308,Retail,3
1309,Customer_1309,Wholesale,3
1310,Customer_1310,Retail,1
1311,Customer_1311,KeyAccount,1
1312,Customer_1312,Ecommerce,4
1313,Customer_1313,KeyAccount,3
1314,Customer_1314,Wholesale,3
1315,Customer_1315,KeyAccount,3
1316,Customer_1316,Ecommerce,9
1317,Customer_1317,Retail,6
1318,Customer_1318,Ecommerce,7
1319,Customer_1319,Retail,9
1320,Customer_1320,Ecommerce,2
1321,Customer_1321,Ecommerce,2
1322,Customer_1322,Ecommerce,6
1323,Customer_1323,Wholesale,2
1324,Customer_1324,Ecommerce,1
1325,Customer_1325,Ecommerce,7
1326,Customer_1326,Wholesale,8
1327,Customer_1327,KeyAccount,7
1328,Customer_1328,Retail,5
1329,Customer_1329,Retail,4
1330,Customer_1330,Ecommerce,3
1331,Customer_1331,Wholesale,7
1332,Customer_1332,Ecommerce,7
1333,Customer_1333,Ecommerce,1
1334,Customer_1334,Wholesale,5
1335,Customer_1335,Retail,2
1336,Customer_1336,KeyAccount,4
1337,Customer_1337,Retail,10
1338,Customer_1338,Ecommerce,3
1339,Customer_1339,Wholesale,9
1340,Customer_1340,Wholesale,6
1341,Customer_1341,Retail,3
1342,Customer_1342,KeyAccount,5
1343,Customer_1343,Ecommerce,5
1344,Customer_1344,Wholesale,4
1345,Customer_1345,Wholesale,6
1346,Customer_1346,Retail,2
1347,Customer_1347,Wholesale,1
1348,Customer_1348,Wholesale,10
1349,Customer_1349,Ecommerce,6
1350,Customer_1350,Retail,10
1351,Customer_1351,KeyAccount,5
1352,Customer_1352,Wholesale,5
1353,Customer_1353,Wholesale,6
1354,Customer_1354,KeyAccount,1
1355,Customer_1355,Wholesale,1
1356,Customer_1356,KeyAccount,6
1357,Customer_1357,Ecommerce,4
1358,Customer_1358,Retail,10
1359,Customer_1359,Wholesale,9
1360,Customer_1360,KeyAccount,8
1361,Customer_1361,Retail,2
1362,Customer_1362,Ecommerce,3
1363,Customer_1363,KeyAccount,9
1364,Customer_1364,KeyAccount,8
1365,Customer_1365,Ecommerce,8
1366,Customer_1366,Wholesale,3
1367,Customer_1367,Retail,6
1368,Customer_1368,Wholesale,8
1369,Customer_1369,KeyAccount,6
1370,Customer_1370,Wholesale,2
1371,Customer_1371,Ecommerce,2
1372,Customer_1372,Wholesale,9
1373,Customer_1373,Wholesale,5
1374,Customer_1374,KeyAccount,7
1375,Customer_1375,KeyAccount,10
1376,Customer_1376,Wholesale,8
1377,Customer_1377,KeyAccount,6
1378,Customer_1378,Retail,1
1379,Customer_1379,Ecommerce,8
1380,Customer_1380,Retail,2
1381,Customer_1381,Retail,3
1382,Customer_1382,Ecommerce,5
1383,Customer_1383,Retail,10
1384,Customer_1384,KeyAccount,4
1385,Customer_1385,Wholesale,9
1386,Customer_1386,KeyAccount,3
1387,Customer_1387,KeyAccount,5
1388,Customer_1388,KeyAccount,7
1389,Customer_1389,Wholesale,4
1390,Customer_1390,Ecommerce,7
1391,Customer_1391,Wholesale,1
1392,Customer_1392,KeyAccount,6
1393,Customer_1393,Ecommerce,8
1394,Customer_1394,Wholesale,4
1395,Customer_1395,Ecommerce,3
1396,Customer_1396,Ecommerce,2
1397,Customer_1397,Wholesale,1
1398,Customer_1398,Retail,5
1399,Customer_1399,Wholesale,6
1400,Customer_1400,KeyAccount,9
1401,Customer_1401,KeyAccount,10
1402,Customer_1402,Wholesale,2
1403,Customer_1403,Ecommerce,8
1404,Customer_1404,Ecommerce,4
1405,Customer_1405,KeyAccount,5
1406,Customer_1406,Ecommerce,8
1407,Customer_1407,Retail,3
1408,Customer_1408,KeyAccount,10
1409,Customer_1409,Retail,1
1410,Customer_1410,Wholesale,10
1411,Customer_1411,Ecommerce,10
1412,Customer_1412,Retail,10
1413,Customer_1413,KeyAccount,8
1414,Customer_1414,Ecommerce,4
1415,Customer_1415,KeyAccount,7
1416,Customer_1416,Ecommerce,6
1417,Customer_1417,KeyAccount,7
1418,Customer_1418,Ecommerce,5
1419,Customer_1419,Ecommerce,10
1420,Customer_1420,Wholesale,4
1421,Customer_1421,Wholesale,9
1422,Customer_1422,Wholesale,7
1423,Customer_1423,Retail,1
1424,Customer_1424,KeyAccount,3
1425,Customer_1425,Retail,1
1426,Customer_1426,Wholesale,6
1427,Customer_1427,KeyAccount,10
1428,Customer_1428,Wholesale,10
1429,Customer_1429,Retail,7
1430,Customer_1430,Wholesale,10
1431,Customer_1431,Ecommerce,6
1432,Customer_1432,Retail,4
1433,Customer_1433,KeyAccount,8
1434,Customer_1434,Ecommerce,2
1435,Customer_1435,Ecommerce,1
1436,Customer_1436,Retail,9
1437,Customer_1437,Wholesale,7
1438,Customer_1438,Retail,6
1439,Customer_1439,Retail,6
1440,Customer_1440,Ecommerce,2
1441,Customer_1441,Ecommerce,1
1442,Customer_1442,Retail,7
1443,Customer_1443,Ecommerce,4
1444,Customer_1444,Ecommerce,4
1445,Customer_1445,Retail,1
1446,Customer_1446,Wholesale,6
1447,Customer_1447,Wholesale,2
1448,Customer_1448,Ecommerce,8
1449,Customer_1449,Wholesale,6
1450,Customer_1450,Ecommerce,3
1451,Customer_1451,Retail,9
1452,Customer_1452,Retail,9
1453,Customer_1453,Wholesale,5
1454,Customer_1454,Ecommerce,10
1455,Customer_1455,KeyAccount,7
1456,Customer_1456,Wholesale,7
1457,Customer_1457,Ecommerce,7
1458,Customer_1458,KeyAccount,6
1459,Customer_1459,Ecommerce,7
1460,Customer_1460,KeyAccount,8
1461,Customer_1461,Wholesale,4
1462,Customer_1462,Ecommerce,7
1463,Customer_1463,Wholesale,6
1464,Customer_1464,KeyAccount,6
1465,Customer_1465,KeyAccount,1
1466,Customer_1466,Ecommerce,4
1467,Customer_1467,Wholesale,7
1468,Customer_1468,KeyAccount,9
1469,Customer_1469,KeyAccount,10
1470,Customer_1470,KeyAccount,2
1471,Customer_1471,Wholesale,10
1472,Customer_1472,Wholesale,3
1473,Customer_1473,KeyAccount,6
1474,Customer_1474,Ecommerce,3
1475,Customer_1475,Retail,4
1476,Customer_1476,Ecommerce,6
1477,Customer_1477,Retail,10
1478,Customer_1478,Retail,7
1479,Customer_1479,KeyAccount,10
1480,Customer_1480,Retail,1
1481,Customer_1481,Ecommerce,8
1482,Customer_1482,KeyAccount,6
1483,Customer_1483,Wholesale,10
1484,Customer_1484,KeyAccount,6
1485,Customer_1485,KeyAccount,1
1486,Customer_1486,Wholesale,2
1487,Customer_1487,KeyAccount,6
1488,Customer_1488,KeyAccount,7
1489,Customer_1489,KeyAccount,6
1490,Customer_1490,Retail,2
1491,Customer_1491,Ecommerce,8
1492,Customer_1492,Wholesale,10
1493,Customer_1493,Retail,3
1494,Customer_1494,Wholesale,3
1495,Customer_1495,KeyAccount,4
1496,Customer_1496,Wholesale,4
1497,Customer_1497,KeyAccount,4
1498,Customer_1498,Ecommerce,6
1499,Customer_1499,KeyAccount,6
1500,Customer_1500,Wholesale,8
1501,Customer_1501,Ecommerce,2
1502,Customer_1502,Retail,8
1503,Customer_1503,Wholesale,7
1504,Customer_1504,KeyAccount,6
1505,Customer_1505,Wholesale,6
1506,Customer_1506,Ecommerce,5
1507,Customer_1507,KeyAccount,1
1508,Customer_1508,Retail,4
1509,Customer_1509,Wholesale,6
1510,Customer_1510,Retail,3
1511,Customer_1511,Retail,5
1512,Customer_1512,Retail,1
1513,Customer_1513,Ecommerce,5
1514,Customer_1514,Wholesale,8
1515,Customer_1515,Wholesale,9
1516,Customer_1516,Retail,9
1517,Customer_1517,Retail,7
1518,Customer_1518,KeyAccount,5
1519,Customer_1519,Ecommerce,10
1520,Customer_1520,KeyAccount,4
1521,Customer_1521,Wholesale,8
1522,Customer_1522,Retail,10
1523,Customer_1523,Ecommerce,3
1524,Customer_1524,Retail,1
1525,Customer_1525,KeyAccount,8
1526,Customer_1526,Retail,10
1527,Customer_1527,Wholesale,5
1528,Customer_1528,Ecommerce,10
1529,Customer_1529,KeyAccount,2
1530,Customer_1530,Ecommerce,2
1531,Customer_1531,KeyAccount,5
1532,Customer_1532,Ecommerce,8
1533,Customer_1533,Retail,6
1534,Customer_1534,Retail,2
1535,Customer_1535,Ecommerce,2
1536,Customer_1536,Ecommerce,1
1537,Customer_1537,Retail,3
1538,Customer_1538,Wholesale,2
1539,Customer_1539,KeyAccount,4
1540,Customer_1540,KeyAccount,5
1541,Customer_1541,Ecommerce,8
1542,Customer_1542,Wholesale,9
1543,Customer_1543,Retail,3
1544,Customer_1544,Retail,1
1545,Customer_1545,Ecommerce,2
1546,Customer_1546,Wholesale,4
1547,Customer_1547,Wholesale,4
1548,Customer_1548,KeyAccount,8
1549,Customer_1549,Ecommerce,6
1550,Customer_1550,Wholesale,9
1551,Customer_1551,KeyAccount,8
1552,Customer_1552,Wholesale,4
1553,Customer_1553,Wholesale,3
1554,Customer_1554,Ecommerce,4
1555,Customer_1555,Wholesale,2
1556,Customer_1556,Ecommerce,9
1557,Customer_1557,Wholesale,5
1558,Customer_1558,Wholesale,6
1559,Customer_1559,Ecommerce,5
1560,Customer_1560,KeyAccount,5
1561,Customer_1561,Wholesale,8
1562,Customer_1562,KeyAccount,3
1563,Customer_1563,Ecommerce,8
1564,Customer_1564,Retail,9
1565,Customer_1565,KeyAccount,3
1566,Customer_1566,Wholesale,2
1567,Customer_1567,Ecommerce,7
1568,Customer_1568,Wholesale,6
1569,Customer_1569,Wholesale,7
1570,Customer_1570,Wholesale,3
1571,Customer_1571,KeyAccount,4
1572,Customer_1572,Ecommerce,1
1573,Customer_1573,Wholesale,8
1574,Customer_1574,Ecommerce,5
1575,Customer_1575,Ecommerce,5
1576,Customer_1576,Retail,3
1577,Customer_1577,Wholesale,9
1578,Customer_1578,Retail,7
1579,Customer_1579,KeyAccount,8
1580,Customer_1580,Ecommerce,10
1581,Customer_1581,Ecommerce,2
1582,Customer_1582,Wholesale,4
1583,Customer_1583,KeyAccount,4
1584,Customer_1584,Wholesale,4
1585,Customer_1585,Wholesale,6
1586,Customer_1586,Retail,3
1587,Customer_1587,Wholesale,6
1588,Customer_1588,KeyAccount,8
1589,Customer_1589,Wholesale,6
1590,Customer_1590,Ecommerce,2
1591,Customer_1591,Ecommerce,7
1592,Customer_1592,KeyAccount,3
1593,Customer_1593,Wholesale,5
1594,Customer_1594,Retail,4
1595,Customer_1595,Retail,6
1596,Customer_1596,Ecommerce,10
1597,Customer_1597,Ecommerce,9
1598,Customer_1598,Ecommerce,7
1599,Customer_1599,Retail,6
1600,Customer_1600,Retail,3
1601,Customer_1601,Wholesale,7
1602,Customer_1602,Wholesale,5
1603,Customer_1603,Wholesale,1
1604,Customer_1604,Wholesale,9
1605,Customer_1605,Ecommerce,3
